Date,Apple TV App Units,iPad App Units,iPhone App Units,iPod App Units,Apple TV Active Devices,iPad Active Devices,iPhone Active Devices,iPod Active Devices,Canada App Units,World App Units,Canada Active Devices,World Active Devices,Canada Active Devices,Apple TV Sessions,iPad Sessions,iPhone Sessions,iPod Sessions,Apple TV Active Last 30 Days,iPad Active Last 30 Days,iPhone Active Last 30 Days,iPod Active Last 30 Days,Canada Sessions,Canada Active Last 30 Days,World Sessions,World Active Last 30 Days
8/16/17,-,0.0,3.0,0.0,-,0.0,36.0,0.0,1.0,2.0,29.0,7.0,29.0,-,0.0,126.0,0.0,-,8.0,268.0,1.0,86.0,233.0,40.0,44.0
8/17/17,-,0.0,0.0,0.0,-,0.0,27.0,0.0,0.0,0.0,20.0,7.0,20.0,-,0.0,98.0,0.0,-,8.0,264.0,1.0,67.0,229.0,31.0,44.0
8/18/17,-,2.0,1.0,0.0,-,1.0,44.0,0.0,3.0,0.0,40.0,5.0,40.0,-,31.0,104.0,0.0,-,9.0,269.0,1.0,111.0,234.0,24.0,44.0
8/19/17,-,0.0,2.0,0.0,-,0.0,27.0,0.0,1.0,1.0,25.0,2.0,25.0,-,0.0,59.0,0.0,-,9.0,271.0,1.0,57.0,236.0,2.0,44.0
8/20/17,-,0.0,4.0,0.0,-,0.0,22.0,0.0,2.0,2.0,18.0,4.0,18.0,-,0.0,72.0,0.0,-,9.0,271.0,1.0,55.0,236.0,17.0,44.0
8/21/17,-,0.0,1.0,0.0,-,1.0,29.0,0.0,1.0,0.0,25.0,5.0,25.0,-,1.0,141.0,0.0,-,9.0,269.0,1.0,109.0,233.0,33.0,45.0
8/22/17,-,0.0,2.0,0.0,-,1.0,29.0,0.0,2.0,0.0,24.0,6.0,24.0,-,1.0,114.0,0.0,-,7.0,271.0,1.0,99.0,234.0,16.0,43.0
8/23/17,-,0.0,3.0,0.0,-,0.0,26.0,0.0,2.0,1.0,23.0,3.0,23.0,-,0.0,61.0,0.0,-,7.0,270.0,1.0,58.0,232.0,3.0,44.0
8/24/17,-,1.0,5.0,0.0,-,0.0,33.0,0.0,6.0,0.0,25.0,7.0,25.0,-,0.0,99.0,0.0,-,7.0,273.0,1.0,67.0,237.0,31.0,43.0
8/25/17,-,0.0,2.0,0.0,-,0.0,24.0,0.0,1.0,1.0,21.0,3.0,21.0,-,0.0,75.0,0.0,-,7.0,272.0,1.0,63.0,234.0,12.0,45.0
8/26/17,-,0.0,3.0,0.0,-,2.0,18.0,0.0,3.0,0.0,16.0,4.0,16.0,-,2.0,61.0,0.0,-,9.0,269.0,1.0,55.0,232.0,8.0,45.0
8/27/17,-,0.0,1.0,0.0,-,1.0,38.0,0.0,1.0,0.0,36.0,3.0,36.0,-,5.0,112.0,0.0,-,10.0,273.0,0.0,114.0,235.0,3.0,45.0
8/28/17,-,0.0,5.0,0.0,-,1.0,32.0,0.0,3.0,2.0,22.0,10.0,22.0,-,1.0,109.0,0.0,-,11.0,273.0,0.0,94.0,230.0,14.0,49.0
8/29/17,-,1.0,2.0,0.0,-,2.0,25.0,0.0,2.0,1.0,21.0,5.0,21.0,-,9.0,83.0,0.0,-,13.0,276.0,0.0,75.0,233.0,16.0,50.0
8/30/17,-,-1.0,2.0,0.0,-,1.0,36.0,0.0,0.0,1.0,34.0,3.0,34.0,-,2.0,112.0,0.0,-,13.0,277.0,0.0,108.0,233.0,6.0,52.0
8/31/17,-,1.0,1.0,0.0,-,1.0,29.0,0.0,2.0,0.0,24.0,6.0,24.0,-,1.0,66.0,0.0,-,13.0,272.0,0.0,52.0,228.0,15.0,52.0
9/1/17,-,0.0,3.0,0.0,-,0.0,26.0,0.0,3.0,0.0,21.0,5.0,21.0,-,0.0,52.0,0.0,-,13.0,270.0,0.0,40.0,228.0,12.0,49.0
9/2/17,-,0.0,1.0,0.0,-,0.0,26.0,0.0,1.0,0.0,22.0,4.0,22.0,-,0.0,70.0,0.0,-,13.0,268.0,0.0,60.0,225.0,10.0,49.0
9/3/17,-,0.0,2.0,0.0,-,0.0,25.0,0.0,0.0,2.0,21.0,4.0,21.0,-,0.0,103.0,0.0,-,13.0,265.0,0.0,93.0,220.0,10.0,51.0
9/4/17,-,0.0,4.0,0.0,-,0.0,34.0,0.0,3.0,1.0,30.0,4.0,30.0,-,0.0,91.0,0.0,-,13.0,270.0,0.0,64.0,226.0,27.0,50.0
9/5/17,-,0.0,4.0,0.0,-,1.0,30.0,0.0,3.0,1.0,27.0,4.0,27.0,-,2.0,90.0,0.0,-,14.0,269.0,0.0,83.0,226.0,9.0,50.0
9/6/17,-,0.0,1.0,0.0,-,0.0,26.0,0.0,0.0,1.0,22.0,4.0,22.0,-,0.0,73.0,0.0,-,14.0,268.0,0.0,63.0,225.0,10.0,51.0
9/7/17,-,0.0,9.0,0.0,-,0.0,33.0,1.0,8.0,1.0,25.0,9.0,25.0,-,0.0,120.0,1.0,-,12.0,272.0,1.0,101.0,226.0,20.0,51.0
9/8/17,-,0.0,1.0,0.0,-,0.0,27.0,0.0,1.0,0.0,26.0,0.0,26.0,-,0.0,106.0,0.0,-,12.0,272.0,1.0,105.0,226.0,0.0,51.0
9/9/17,-,0.0,2.0,0.0,-,0.0,31.0,0.0,2.0,0.0,25.0,6.0,25.0,-,0.0,91.0,0.0,-,12.0,273.0,1.0,78.0,226.0,13.0,51.0
9/10/17,-,0.0,5.0,0.0,-,0.0,27.0,0.0,4.0,1.0,23.0,4.0,23.0,-,0.0,89.0,0.0,-,12.0,278.0,1.0,75.0,232.0,14.0,50.0
9/11/17,-,0.0,4.0,0.0,-,0.0,35.0,0.0,3.0,1.0,27.0,8.0,27.0,-,0.0,172.0,0.0,-,12.0,279.0,1.0,116.0,233.0,56.0,50.0
9/12/17,-,0.0,2.0,0.0,-,0.0,36.0,0.0,2.0,0.0,32.0,4.0,32.0,-,0.0,115.0,0.0,-,11.0,283.0,1.0,91.0,234.0,24.0,51.0
9/13/17,-,0.0,5.0,0.0,-,0.0,32.0,0.0,3.0,2.0,24.0,8.0,24.0,-,0.0,83.0,0.0,-,11.0,286.0,1.0,64.0,237.0,19.0,52.0
9/14/17,-,0.0,2.0,0.0,-,0.0,32.0,0.0,2.0,0.0,30.0,2.0,30.0,-,0.0,82.0,0.0,-,9.0,283.0,1.0,75.0,234.0,7.0,50.0
9/15/17,-,0.0,5.0,0.0,-,0.0,31.0,0.0,4.0,1.0,27.0,4.0,27.0,-,0.0,91.0,0.0,-,9.0,276.0,1.0,72.0,227.0,19.0,51.0
9/16/17,-,0.0,3.0,0.0,-,1.0,23.0,0.0,3.0,0.0,22.0,2.0,22.0,-,8.0,75.0,0.0,-,10.0,279.0,1.0,75.0,230.0,8.0,51.0
9/17/17,-,0.0,5.0,0.0,-,2.0,31.0,0.0,5.0,0.0,28.0,5.0,28.0,-,3.0,75.0,0.0,-,10.0,276.0,1.0,68.0,227.0,10.0,51.0
9/18/17,-,0.0,5.0,0.0,-,0.0,36.0,0.0,4.0,1.0,35.0,1.0,35.0,-,0.0,123.0,0.0,-,10.0,277.0,1.0,120.0,229.0,3.0,50.0
9/19/17,-,1.0,4.0,0.0,-,0.0,35.0,0.0,4.0,1.0,30.0,4.0,30.0,-,0.0,106.0,0.0,-,10.0,280.0,1.0,94.0,230.0,11.0,50.0
9/20/17,-,1.0,4.0,0.0,-,1.0,35.0,0.0,5.0,0.0,29.0,7.0,29.0,-,1.0,95.0,0.0,-,11.0,287.0,1.0,83.0,237.0,13.0,51.0
9/21/17,-,0.0,8.0,0.0,-,0.0,34.0,0.0,8.0,0.0,27.0,7.0,27.0,-,0.0,101.0,0.0,-,10.0,287.0,1.0,84.0,237.0,17.0,52.0
9/22/17,-,0.0,2.0,0.0,-,1.0,30.0,0.0,2.0,0.0,25.0,6.0,25.0,-,1.0,90.0,0.0,-,11.0,288.0,1.0,81.0,237.0,10.0,52.0
9/23/17,-,0.0,2.0,0.0,-,4.0,22.0,0.0,2.0,0.0,19.0,6.0,19.0,-,12.0,50.0,0.0,-,15.0,285.0,1.0,53.0,238.0,9.0,51.0
9/24/17,-,0.0,3.0,0.0,-,1.0,30.0,0.0,3.0,0.0,29.0,2.0,29.0,-,9.0,120.0,0.0,-,15.0,292.0,1.0,127.0,244.0,2.0,51.0
9/25/17,-,0.0,6.0,0.0,-,1.0,36.0,0.0,5.0,1.0,34.0,3.0,34.0,-,4.0,113.0,0.0,-,13.0,298.0,1.0,113.0,247.0,4.0,51.0
9/26/17,-,0.0,4.0,0.0,-,0.0,28.0,0.0,4.0,0.0,25.0,4.0,25.0,-,0.0,82.0,0.0,-,12.0,296.0,1.0,75.0,247.0,7.0,51.0
9/27/17,-,0.0,2.0,0.0,-,1.0,36.0,0.0,1.0,1.0,31.0,6.0,31.0,-,1.0,114.0,0.0,-,12.0,301.0,1.0,102.0,254.0,13.0,49.0
9/28/17,-,0.0,1.0,0.0,-,1.0,30.0,0.0,1.0,0.0,24.0,7.0,24.0,-,2.0,88.0,0.0,-,12.0,295.0,1.0,68.0,253.0,22.0,47.0
9/29/17,-,3.0,2.0,0.0,-,0.0,32.0,0.0,5.0,0.0,29.0,3.0,29.0,-,0.0,95.0,0.0,-,12.0,296.0,1.0,90.0,252.0,5.0,48.0
9/30/17,-,0.0,4.0,0.0,-,1.0,26.0,0.0,2.0,2.0,20.0,7.0,20.0,-,4.0,101.0,0.0,-,12.0,295.0,1.0,91.0,248.0,14.0,50.0
10/1/17,-,0.0,1.0,0.0,-,0.0,24.0,0.0,1.0,0.0,22.0,2.0,22.0,-,0.0,79.0,0.0,-,12.0,298.0,1.0,75.0,252.0,4.0,49.0
10/2/17,-,0.0,2.0,0.0,-,0.0,28.0,0.0,1.0,1.0,24.0,4.0,24.0,-,0.0,71.0,0.0,-,12.0,299.0,1.0,60.0,251.0,11.0,51.0
10/3/17,-,0.0,0.0,0.0,-,0.0,34.0,0.0,0.0,0.0,28.0,6.0,28.0,-,0.0,75.0,0.0,-,12.0,298.0,1.0,65.0,248.0,10.0,52.0
10/4/17,-,0.0,6.0,0.0,-,1.0,33.0,0.0,4.0,2.0,30.0,4.0,30.0,-,2.0,120.0,0.0,-,13.0,295.0,1.0,103.0,247.0,19.0,52.0
10/5/17,-,0.0,5.0,0.0,-,0.0,20.0,0.0,3.0,2.0,17.0,3.0,17.0,-,0.0,91.0,0.0,-,12.0,292.0,1.0,70.0,244.0,21.0,51.0
10/6/17,-,0.0,3.0,0.0,-,0.0,35.0,0.0,3.0,0.0,30.0,5.0,30.0,-,0.0,124.0,0.0,-,12.0,299.0,1.0,100.0,248.0,24.0,53.0
10/7/17,-,0.0,3.0,0.0,-,0.0,41.0,0.0,2.0,1.0,35.0,5.0,35.0,-,0.0,132.0,0.0,-,12.0,299.0,0.0,124.0,248.0,7.0,52.0
10/8/17,-,0.0,6.0,0.0,-,0.0,36.0,0.0,3.0,3.0,34.0,2.0,34.0,-,0.0,125.0,0.0,-,12.0,302.0,0.0,119.0,251.0,6.0,53.0
10/9/17,-,0.0,2.0,0.0,-,0.0,37.0,0.0,2.0,0.0,31.0,6.0,31.0,-,0.0,112.0,0.0,-,12.0,302.0,0.0,95.0,254.0,17.0,50.0
10/10/17,-,0.0,5.0,0.0,-,2.0,42.0,0.0,5.0,0.0,40.0,4.0,40.0,-,2.0,108.0,0.0,-,14.0,305.0,0.0,105.0,259.0,5.0,50.0
10/11/17,-,0.0,6.0,0.0,-,0.0,34.0,0.0,6.0,0.0,31.0,3.0,31.0,-,0.0,116.0,0.0,-,14.0,305.0,0.0,112.0,261.0,4.0,48.0
10/12/17,-,0.0,4.0,0.0,-,0.0,38.0,0.0,4.0,0.0,35.0,3.0,35.0,-,0.0,100.0,0.0,-,14.0,306.0,0.0,95.0,262.0,5.0,49.0
10/13/17,-,0.0,3.0,0.0,-,0.0,32.0,0.0,3.0,0.0,29.0,3.0,29.0,-,0.0,110.0,0.0,-,14.0,301.0,0.0,97.0,259.0,13.0,48.0
10/14/17,-,0.0,2.0,0.0,-,0.0,40.0,0.0,2.0,0.0,37.0,3.0,37.0,-,0.0,113.0,0.0,-,14.0,305.0,0.0,99.0,263.0,14.0,47.0
10/15/17,-,0.0,4.0,0.0,-,0.0,33.0,0.0,4.0,0.0,32.0,1.0,32.0,-,0.0,92.0,0.0,-,14.0,307.0,0.0,89.0,267.0,3.0,46.0
10/16/17,-,1.0,4.0,0.0,-,0.0,39.0,0.0,5.0,0.0,36.0,3.0,36.0,-,0.0,109.0,0.0,-,14.0,313.0,0.0,99.0,273.0,10.0,46.0
10/17/17,-,0.0,5.0,0.0,-,0.0,44.0,0.0,3.0,2.0,40.0,4.0,40.0,-,0.0,162.0,0.0,-,12.0,312.0,0.0,143.0,272.0,19.0,45.0
10/18/17,-,0.0,4.0,0.0,-,0.0,32.0,0.0,3.0,1.0,29.0,3.0,29.0,-,0.0,103.0,0.0,-,12.0,315.0,0.0,99.0,272.0,4.0,48.0
10/19/17,-,0.0,5.0,0.0,-,0.0,35.0,0.0,3.0,2.0,30.0,5.0,30.0,-,0.0,81.0,0.0,-,12.0,314.0,0.0,71.0,271.0,10.0,48.0
10/20/17,-,0.0,5.0,0.0,-,0.0,37.0,0.0,5.0,0.0,33.0,4.0,33.0,-,0.0,118.0,0.0,-,11.0,315.0,0.0,111.0,271.0,7.0,48.0
10/21/17,-,0.0,5.0,0.0,-,0.0,39.0,0.0,5.0,0.0,33.0,6.0,33.0,-,0.0,105.0,0.0,-,11.0,321.0,0.0,92.0,276.0,11.0,49.0
10/22/17,-,1.0,3.0,0.0,-,2.0,40.0,0.0,3.0,1.0,37.0,5.0,37.0,-,2.0,171.0,0.0,-,11.0,323.0,0.0,143.0,278.0,30.0,50.0
10/23/17,-,0.0,4.0,0.0,-,1.0,42.0,0.0,4.0,0.0,38.0,5.0,38.0,-,1.0,126.0,0.0,-,8.0,333.0,0.0,117.0,285.0,10.0,50.0
10/24/17,-,0.0,4.0,0.0,-,2.0,44.0,0.0,4.0,0.0,40.0,6.0,40.0,-,4.0,140.0,0.0,-,9.0,330.0,0.0,127.0,283.0,17.0,51.0
10/25/17,-,0.0,9.0,0.0,-,1.0,44.0,0.0,6.0,3.0,36.0,9.0,36.0,-,1.0,99.0,0.0,-,9.0,329.0,0.0,86.0,280.0,14.0,52.0
10/26/17,-,0.0,6.0,0.0,-,0.0,39.0,0.0,5.0,1.0,33.0,6.0,33.0,-,0.0,144.0,0.0,-,9.0,336.0,0.0,128.0,286.0,16.0,52.0
10/27/17,-,0.0,1.0,0.0,-,0.0,46.0,0.0,1.0,0.0,43.0,2.0,43.0,-,0.0,148.0,0.0,-,8.0,331.0,0.0,141.0,283.0,7.0,51.0
10/28/17,-,0.0,5.0,0.0,-,0.0,40.0,0.0,4.0,1.0,35.0,5.0,35.0,-,0.0,160.0,0.0,-,8.0,333.0,0.0,150.0,285.0,10.0,50.0
10/29/17,-,0.0,8.0,0.0,-,3.0,30.0,0.0,5.0,3.0,27.0,6.0,27.0,-,3.0,200.0,0.0,-,11.0,334.0,0.0,106.0,286.0,97.0,52.0
10/30/17,-,2.0,4.0,0.0,-,2.0,35.0,0.0,2.0,4.0,27.0,10.0,27.0,-,22.0,139.0,0.0,-,12.0,337.0,0.0,122.0,290.0,39.0,53.0
10/31/17,-,0.0,3.0,0.0,-,2.0,46.0,0.0,1.0,2.0,38.0,9.0,38.0,-,2.0,109.0,0.0,-,13.0,340.0,0.0,98.0,294.0,13.0,55.0
11/1/17,-,1.0,2.0,0.0,-,4.0,35.0,0.0,3.0,0.0,32.0,7.0,32.0,-,8.0,90.0,0.0,-,14.0,338.0,0.0,86.0,294.0,12.0,54.0
11/2/17,-,0.0,4.0,0.0,-,2.0,37.0,0.0,3.0,0.0,33.0,6.0,33.0,-,8.0,90.0,0.0,-,15.0,347.0,0.0,89.0,302.0,9.0,55.0
11/3/17,-,0.0,4.0,0.0,-,2.0,39.0,0.0,3.0,1.0,37.0,4.0,37.0,-,6.0,137.0,0.0,-,14.0,347.0,0.0,137.0,302.0,6.0,55.0
11/4/17,-,0.0,4.0,0.0,-,1.0,30.0,0.0,3.0,0.0,30.0,1.0,30.0,-,1.0,108.0,0.0,-,15.0,350.0,0.0,108.0,306.0,1.0,56.0
11/5/17,-,0.0,1.0,0.0,-,1.0,35.0,0.0,1.0,0.0,33.0,3.0,33.0,-,3.0,109.0,0.0,-,15.0,355.0,0.0,106.0,309.0,6.0,57.0
11/6/17,-,0.0,4.0,0.0,-,1.0,31.0,0.0,4.0,0.0,25.0,7.0,25.0,-,1.0,93.0,0.0,-,15.0,354.0,0.0,79.0,307.0,15.0,57.0
11/7/17,-,1.0,1.0,0.0,-,0.0,35.0,0.0,2.0,0.0,28.0,7.0,28.0,-,0.0,131.0,0.0,-,15.0,356.0,0.0,111.0,308.0,20.0,58.0
11/8/17,-,0.0,1.0,0.0,-,0.0,42.0,0.0,1.0,0.0,35.0,6.0,35.0,-,0.0,172.0,0.0,-,15.0,353.0,0.0,155.0,307.0,16.0,56.0
11/9/17,-,0.0,5.0,0.0,-,1.0,35.0,0.0,5.0,0.0,31.0,4.0,31.0,-,1.0,122.0,0.0,-,14.0,350.0,0.0,107.0,300.0,15.0,58.0
11/10/17,-,0.0,3.0,0.0,-,1.0,39.0,0.0,2.0,1.0,35.0,6.0,35.0,-,3.0,110.0,0.0,-,14.0,350.0,0.0,103.0,301.0,10.0,59.0
11/11/17,-,0.0,3.0,0.0,-,1.0,24.0,0.0,2.0,0.0,24.0,1.0,24.0,-,3.0,86.0,0.0,-,14.0,353.0,0.0,88.0,302.0,1.0,60.0
11/12/17,-,0.0,0.0,0.0,-,1.0,32.0,0.0,0.0,0.0,28.0,5.0,28.0,-,2.0,134.0,0.0,-,14.0,355.0,0.0,97.0,306.0,39.0,59.0
11/13/17,-,0.0,5.0,0.0,-,1.0,39.0,0.0,5.0,0.0,36.0,4.0,36.0,-,1.0,91.0,0.0,-,14.0,356.0,0.0,88.0,308.0,4.0,57.0
11/14/17,-,1.0,6.0,0.0,-,2.0,26.0,0.0,6.0,0.0,28.0,0.0,28.0,-,6.0,106.0,0.0,-,15.0,348.0,0.0,112.0,301.0,0.0,56.0
11/15/17,-,0.0,4.0,0.0,-,0.0,36.0,0.0,4.0,0.0,34.0,2.0,34.0,-,0.0,157.0,0.0,-,15.0,341.0,0.0,149.0,294.0,8.0,55.0
11/16/17,-,0.0,4.0,0.0,-,1.0,33.0,0.0,3.0,1.0,31.0,3.0,31.0,-,2.0,105.0,0.0,-,16.0,341.0,0.0,102.0,294.0,5.0,56.0
11/17/17,-,0.0,5.0,0.0,-,1.0,38.0,0.0,5.0,0.0,36.0,2.0,36.0,-,1.0,114.0,0.0,-,17.0,340.0,0.0,111.0,293.0,3.0,56.0
11/18/17,-,0.0,0.0,0.0,-,0.0,35.0,0.0,0.0,0.0,30.0,5.0,30.0,-,0.0,105.0,0.0,-,17.0,337.0,0.0,99.0,292.0,6.0,55.0
11/19/17,-,0.0,7.0,0.0,-,0.0,30.0,0.0,6.0,1.0,26.0,4.0,26.0,-,0.0,88.0,0.0,-,17.0,344.0,0.0,81.0,298.0,7.0,56.0
11/20/17,-,0.0,1.0,0.0,-,1.0,41.0,0.0,1.0,0.0,37.0,5.0,37.0,-,3.0,123.0,0.0,-,17.0,348.0,0.0,118.0,300.0,8.0,56.0
11/21/17,-,0.0,1.0,0.0,-,0.0,36.0,0.0,1.0,0.0,36.0,0.0,36.0,-,0.0,95.0,0.0,-,16.0,347.0,0.0,95.0,301.0,0.0,53.0
11/22/17,-,0.0,3.0,0.0,-,0.0,34.0,0.0,3.0,0.0,32.0,2.0,32.0,-,0.0,121.0,0.0,-,16.0,344.0,0.0,118.0,299.0,3.0,53.0
11/23/17,-,0.0,5.0,0.0,-,0.0,37.0,0.0,4.0,1.0,36.0,1.0,36.0,-,0.0,118.0,0.0,-,16.0,343.0,0.0,110.0,299.0,8.0,52.0
11/24/17,-,0.0,3.0,0.0,-,1.0,38.0,0.0,3.0,0.0,35.0,4.0,35.0,-,1.0,114.0,0.0,-,16.0,340.0,0.0,109.0,296.0,6.0,51.0
11/25/17,-,1.0,4.0,0.0,-,0.0,36.0,0.0,2.0,2.0,31.0,5.0,31.0,-,0.0,91.0,0.0,-,16.0,344.0,0.0,84.0,300.0,7.0,52.0
11/26/17,-,0.0,3.0,0.0,-,0.0,33.0,0.0,3.0,0.0,31.0,2.0,31.0,-,0.0,83.0,0.0,-,16.0,349.0,0.0,79.0,305.0,4.0,52.0
11/27/17,-,0.0,7.0,0.0,-,2.0,37.0,0.0,3.0,3.0,29.0,10.0,29.0,-,2.0,141.0,0.0,-,17.0,346.0,0.0,117.0,298.0,26.0,57.0
11/28/17,-,0.0,5.0,0.0,-,3.0,33.0,0.0,5.0,0.0,29.0,7.0,29.0,-,8.0,96.0,0.0,-,16.0,350.0,0.0,92.0,301.0,12.0,58.0
11/29/17,-,1.0,5.0,0.0,-,2.0,36.0,0.0,5.0,0.0,33.0,5.0,33.0,-,5.0,85.0,0.0,-,17.0,348.0,0.0,84.0,300.0,6.0,58.0
11/30/17,-,0.0,3.0,0.0,-,1.0,40.0,0.0,2.0,1.0,36.0,4.0,36.0,-,1.0,135.0,0.0,-,17.0,350.0,0.0,121.0,302.0,13.0,57.0
12/1/17,-,0.0,2.0,0.0,-,0.0,34.0,0.0,1.0,1.0,31.0,2.0,31.0,-,0.0,126.0,0.0,-,15.0,352.0,0.0,117.0,300.0,8.0,57.0
12/2/17,-,0.0,4.0,0.0,-,2.0,32.0,0.0,1.0,2.0,31.0,2.0,31.0,-,2.0,95.0,0.0,-,16.0,348.0,0.0,92.0,300.0,2.0,55.0
12/3/17,-,1.0,2.0,0.0,-,0.0,34.0,0.0,1.0,2.0,29.0,4.0,29.0,-,0.0,186.0,0.0,-,15.0,348.0,0.0,144.0,296.0,41.0,57.0
12/4/17,-,0.0,8.0,0.0,-,0.0,39.0,0.0,8.0,0.0,31.0,7.0,31.0,-,0.0,134.0,0.0,-,14.0,350.0,0.0,108.0,295.0,25.0,59.0
12/5/17,-,0.0,2.0,0.0,-,0.0,39.0,0.0,1.0,1.0,32.0,5.0,32.0,-,0.0,168.0,0.0,-,14.0,353.0,0.0,101.0,294.0,33.0,61.0
12/6/17,-,0.0,4.0,0.0,-,1.0,43.0,0.0,3.0,1.0,38.0,5.0,38.0,-,1.0,209.0,0.0,-,14.0,366.0,0.0,199.0,306.0,9.0,62.0
12/7/17,-,0.0,2.0,0.0,-,1.0,43.0,0.0,2.0,0.0,35.0,9.0,35.0,-,7.0,126.0,0.0,-,14.0,363.0,0.0,103.0,303.0,30.0,62.0
12/8/17,-,0.0,4.0,0.0,-,0.0,42.0,0.0,1.0,3.0,38.0,4.0,38.0,-,0.0,115.0,0.0,-,14.0,365.0,0.0,111.0,303.0,4.0,64.0
12/9/17,-,1.0,1.0,0.0,-,1.0,32.0,0.0,1.0,1.0,30.0,3.0,30.0,-,1.0,77.0,0.0,-,14.0,363.0,0.0,74.0,306.0,4.0,63.0
12/10/17,-,0.0,5.0,0.0,-,2.0,37.0,0.0,5.0,0.0,36.0,2.0,36.0,-,2.0,145.0,0.0,-,15.0,363.0,0.0,142.0,306.0,3.0,61.0
12/11/17,-,0.0,4.0,0.0,-,1.0,41.0,0.0,3.0,1.0,38.0,4.0,38.0,-,2.0,145.0,0.0,-,16.0,365.0,0.0,131.0,309.0,16.0,60.0
12/12/17,-,0.0,2.0,0.0,-,0.0,41.0,0.0,2.0,0.0,34.0,7.0,34.0,-,0.0,111.0,0.0,-,15.0,366.0,0.0,93.0,310.0,18.0,59.0
12/13/17,-,0.0,8.0,0.0,-,1.0,55.0,0.0,5.0,3.0,43.0,12.0,43.0,-,3.0,153.0,0.0,-,14.0,365.0,0.0,130.0,306.0,26.0,62.0
12/14/17,-,0.0,5.0,0.0,-,0.0,46.0,0.0,3.0,1.0,37.0,7.0,37.0,-,0.0,108.0,0.0,-,12.0,371.0,0.0,92.0,309.0,10.0,63.0
12/15/17,-,0.0,0.0,0.0,-,3.0,31.0,0.0,0.0,0.0,32.0,2.0,32.0,-,3.0,89.0,0.0,-,13.0,371.0,0.0,88.0,310.0,4.0,63.0
12/16/17,-,0.0,4.0,0.0,-,2.0,32.0,0.0,3.0,1.0,29.0,5.0,29.0,-,8.0,97.0,0.0,-,13.0,365.0,0.0,91.0,307.0,14.0,62.0
12/17/17,-,0.0,1.0,0.0,-,1.0,28.0,0.0,0.0,1.0,27.0,2.0,27.0,-,4.0,71.0,0.0,-,13.0,359.0,0.0,70.0,303.0,5.0,61.0
12/18/17,-,0.0,1.0,0.0,-,1.0,33.0,0.0,1.0,0.0,28.0,6.0,28.0,-,1.0,119.0,0.0,-,13.0,360.0,0.0,112.0,303.0,8.0,61.0
12/19/17,-,0.0,4.0,0.0,-,0.0,35.0,0.0,3.0,1.0,31.0,4.0,31.0,-,0.0,100.0,0.0,-,13.0,363.0,0.0,94.0,307.0,6.0,61.0
12/20/17,-,0.0,1.0,0.0,-,0.0,33.0,0.0,1.0,0.0,31.0,2.0,31.0,-,0.0,115.0,0.0,-,12.0,361.0,0.0,105.0,305.0,10.0,60.0
12/21/17,-,1.0,2.0,0.0,-,0.0,41.0,0.0,0.0,2.0,33.0,8.0,33.0,-,0.0,110.0,0.0,-,12.0,362.0,0.0,77.0,303.0,33.0,62.0
12/22/17,-,0.0,5.0,0.0,-,0.0,33.0,0.0,5.0,0.0,29.0,4.0,29.0,-,0.0,94.0,0.0,-,12.0,366.0,0.0,86.0,307.0,8.0,61.0
12/23/17,-,1.0,3.0,0.0,-,0.0,31.0,0.0,2.0,2.0,28.0,3.0,28.0,-,0.0,67.0,0.0,-,12.0,366.0,0.0,63.0,305.0,4.0,63.0
12/24/17,-,0.0,1.0,0.0,-,1.0,30.0,0.0,1.0,0.0,28.0,3.0,28.0,-,1.0,73.0,0.0,-,12.0,369.0,0.0,70.0,308.0,4.0,62.0
12/25/17,-,0.0,0.0,0.0,-,0.0,25.0,0.0,0.0,0.0,21.0,3.0,21.0,-,0.0,74.0,0.0,-,12.0,369.0,0.0,61.0,308.0,9.0,63.0
12/26/17,-,0.0,1.0,0.0,-,1.0,28.0,0.0,0.0,1.0,23.0,6.0,23.0,-,1.0,95.0,0.0,-,12.0,369.0,0.0,78.0,306.0,18.0,65.0
12/27/17,-,0.0,2.0,0.0,-,0.0,34.0,0.0,2.0,0.0,25.0,9.0,25.0,-,0.0,68.0,0.0,-,12.0,369.0,0.0,49.0,307.0,19.0,63.0
12/28/17,-,0.0,2.0,0.0,-,0.0,32.0,0.0,2.0,0.0,28.0,3.0,28.0,-,0.0,119.0,0.0,-,10.0,367.0,0.0,103.0,305.0,6.0,61.0
12/29/17,-,0.0,3.0,0.0,-,0.0,31.0,0.0,3.0,0.0,24.0,7.0,24.0,-,0.0,132.0,0.0,-,9.0,369.0,0.0,123.0,305.0,9.0,62.0
12/30/17,-,0.0,1.0,0.0,-,1.0,31.0,0.0,1.0,0.0,30.0,2.0,30.0,-,1.0,111.0,0.0,-,10.0,369.0,0.0,108.0,307.0,4.0,61.0
12/31/17,-,0.0,1.0,0.0,-,0.0,32.0,0.0,0.0,1.0,29.0,3.0,29.0,-,0.0,100.0,0.0,-,10.0,371.0,0.0,90.0,310.0,10.0,60.0
1/1/18,-,1.0,1.0,0.0,-,0.0,35.0,0.0,2.0,0.0,29.0,6.0,29.0,-,0.0,100.0,0.0,-,8.0,372.0,0.0,85.0,309.0,15.0,60.0
1/2/18,-,0.0,2.0,0.0,-,0.0,31.0,0.0,2.0,0.0,26.0,5.0,26.0,-,0.0,88.0,0.0,-,8.0,373.0,0.0,80.0,309.0,8.0,62.0
